Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: Indica se a medição é média diaria ou instantânea.  0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:28150000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
28150000;2;01/10/1983;;1;1;"22,0644";"9,1212";"14,7023";5;31;1;1;1;;0;"15,5206";"16,2187";"16,7827";"19,9678";"22,0644";"18,9395";"17,4944";"17,0665";"16,3593";"15,5206";"13,8772";"12,6754";"11,8897";"11,1167";"11,1167";"11,7599";"12,281";"18,069";"15,9386";"17,2088";"17,9249";"15,9386";"14,0123";"13,4736";"13,3397";"14,0123";"13,3397";"12,1502";"10,7351";"9,8579";"9,1212";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
28150000;2;01/09/1983;;1;1;"17,4944";"3,913";"7,9798";24;1;1;1;1;;0;"3,913";"3,913";"4,211";"4,6167";"5,4549";"5,996";"6,4379";"5,6698";"5,5621";"6,3267";"6,3267";"6,1057";"5,996";"5,778";"5,778";"5,6698";"5,5621";"5,5621";"4,5144";"4,0117";"4,211";"4,9269";"4,9269";"17,4944";"17,3514";"17,2088";"17,2088";"16,7827";"16,2187";"15,6596";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
28150000;2;01/08/1983;;1;1;"7,1151";"3,5244";"4,3724";24;3;1;1;1;;0;"3,7174";"3,7174";"3,5244";"3,5244";"3,5244";"3,5244";"3,5244";"3,5244";"3,913";"3,913";"4,0117";"4,1111";"4,1111";"4,3115";"4,3115";"4,3115";"4,3115";"4,3115";"4,4127";"4,5144";"4,5144";"4,8229";"5,3482";"7,1151";"6,5496";"5,996";"4,7195";"4,6167";"4,5144";"4,211";"4,0117";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
28150000;2;01/07/1983;;1;1;"6,1057";"3,7174";"4,9627";1;30;1;1;1;;0;"6,1057";"5,996";"5,996";"5,8868";"5,778";"5,6698";"5,5621";"5,5621";"5,3482";"5,3482";"5,2421";"5,1365";"5,1365";"5,3482";"5,2421";"5,1365";"4,9269";"4,8229";"4,7195";"4,7195";"4,7195";"4,5144";"4,5144";"4,5144";"4,4127";"4,211";"4,0117";"3,913";"3,913";"3,7174";"3,7174";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
28150000;2;01/06/1983;;1;1;"10,8619";"6,216";"8,3572";1;28;1;1;1;;0;"10,8619";"10,4826";"10,3569";"9,9821";"9,7341";"9,7341";"9,7341";"9,4878";"9,243";"9,243";"9,243";"8,9998";"8,8788";"8,7583";"8,5184";"8,5184";"8,2802";"8,0437";"7,9261";"7,6921";"7,46";"7,3446";"7,3446";"6,6618";"6,6618";"6,4379";"6,4379";"6,216";"6,216";"6,216";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
28150000;2;01/05/1983;;1;1;"23,5933";"11,1167";"14,9924";1;31;1;1;1;;0;"23,5933";"22,0644";"21,1595";"20,4126";"19,5254";"18,069";"17,3514";"16,7827";"16,2187";"15,6596";"14,8303";"14,0123";"13,7423";"13,6078";"13,8772";"14,1479";"13,7423";"13,073";"12,5436";"12,281";"12,1502";"12,4121";"12,9401";"14,0123";"13,7423";"13,3397";"12,9401";"12,4121";"11,6306";"11,3729";"11,1167";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
28150000;2;01/04/1983;;1;1;"127,7359";"23,9022";"44,8327";1;24;1;1;1;"0,0";0;"127,7359";"103,1182";"88,8717";"80,5492";"71,421";"64,2084";"58,6344";"55,2212";"49,4742";"46,086";"42,8159";"41,2133";"38,2284";"36,4992";"34,2815";"33,6062";"31,6006";"29,7896";"28,4895";"27,6844";"26,7259";"24,9909";"24,212";"23,9022";"24,6786";"26,0916";"26,7259";"26,8851";"26,0916";"25,1474";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
28150000;2;01/03/1983;;1;1;"162,5149";"30,4451";"73,8272";28;1;1;1;1;"0,0";0;"30,4451";"31,2694";"31,9327";"31,7665";"31,1041";"34,4509";"37,1885";"38,7511";"71,8607";"78,6669";"83,4265";"78,2008";"68,3913";"60,1938";"54,1126";"51,2266";"46,7513";"44,1268";"42,8159";"43,4858";"49,8215";"57,8645";"68,3913";"89,8856";"112,8595";"125,7348";"159,3913";"162,5149";"162,5149";"161,4726";"148,0262";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
28150000;2;01/02/1983;;1;1;"124,7363";"30,6095";"61,5052";11;28;1;1;1;"0,0";0;"33,7747";"37,1885";"38,5767";"33,4379";"46,086";"68,3913";"75,8968";"87,3647";"101,1877";"113,8416";"124,7363";"118,7731";"91,4204";"82,4602";"71,8607";"69,2483";"63,3921";"57,482";"52,2969";"50,1704";"46,4179";"42,8159";"41,0362";"39,2755";"36,6712";"35,3007";"32,4325";"30,6095";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
28150000;2;01/01/1983;;1;1;"62,1803";"16,0785";"29,9037";25;17;1;1;1;;0;"31,4349";"39,8017";"40,1534";"40,8592";"40,5059";"37,1885";"34,4509";"31,1041";"28,9754";"25,9337";"24,9909";"22,2161";"21,0096";"18,6482";"17,4944";"16,2187";"16,0785";"17,3514";"19,3785";"21,7617";"23,4393";"25,4612";"33,6062";"34,7902";"62,1803";"53,0184";"28,9754";"29,3004";"29,1378";"31,2694";"30,2809";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
28150000;2;01/12/1982;;1;1;"34,2815";"9,4878";"20,6672";31;4;1;1;1;;0;"12,9401";"11,7599";"10,2316";"9,4878";"10,3569";"11,3729";"12,6754";"13,2062";"14,0123";"14,8303";"15,3819";"16,9244";"21,1595";"22,6729";"23,4393";"24,212";"24,8346";"25,1474";"25,7759";"25,4612";"24,8346";"24,5228";"24,0569";"23,7476";"23,4393";"23,5933";"25,7759";"28,1668";"30,1169";"32,2657";"34,2815";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
28150000;2;01/11/1982;;1;1;"15,5206";"8,7583";"12,3424";29;9;1;1;1;;0;"11,5015";"11,1167";"10,4826";"10,2316";"10,2316";"9,7341";"9,3652";"8,8788";"8,7583";"10,3569";"11,3729";"11,1167";"12,281";"12,6754";"13,7423";"14,2837";"12,8076";"11,8897";"11,5015";"12,1502";"12,5436";"12,9401";"13,8772";"15,1055";"15,3819";"14,9677";"15,2435";"15,3819";"15,5206";"14,8303";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
28150000;2;01/10/1982;;1;1;"14,5563";"6,5496";"10,4752";16;6;1;1;1;;0;"8,0437";"7,6921";"7,2296";"6,8875";"6,7744";"6,5496";"8,2802";"11,3729";"12,4121";"11,8897";"11,3729";"10,6086";"10,7351";"12,9401";"14,0123";"14,5563";"14,0123";"12,1502";"9,9821";"8,9998";"7,9261";"7,46";"7,0011";"7,9261";"10,4826";"13,2062";"14,0123";"14,2837";"12,4121";"11,8897";"11,6306";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
28150000;2;01/09/1982;;1;1;"23,9022";"3,5244";"9,5215";22;1;1;1;1;;0;"3,5244";"3,5244";"3,5244";"3,5244";"3,6206";"4,1111";"4,6167";"5,1365";"7,0011";"8,9998";"8,3991";"7,8089";"7,5758";"7,3446";"7,0011";"6,6618";"6,4379";"6,1057";"5,778";"12,1502";"22,0644";"23,9022";"22,3681";"20,4126";"18,2133";"14,9677";"13,4736";"10,2316";"9,1212";"8,0437";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
28150000;2;01/08/1982;;1;1;"5,2421";"3,3339";"3,9991";22;16;2;2;2;;0;"3,913";"3,7174";"3,7174";"3,7174";"3,7174";"3,913";"3,913";"4,1111";"4,1111";"3,7174";"3,5244";"3,5244";"3,5244";"3,5244";"3,4288";"3,3339";"3,3339";"3,3339";"3,8149";"4,6167";"5,1365";"5,2421";"5,1365";"5,0314";"4,9269";"4,7195";"4,0117";"3,913";"3,913";"3,7174";"3,7174";1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
28150000;2;01/07/1982;;1;1;"7,5758";"3,913";"5,433";1;30;1;1;1;;0;"7,5758";"7,2296";"7,1151";"6,7744";"6,5496";"6,216";"5,996";"5,996";"5,778";"5,778";"5,5621";"5,5621";"5,5621";"5,5621";"5,3482";"5,3482";"5,3482";"5,3482";"5,1365";"5,1365";"4,9269";"4,9269";"4,9269";"4,9269";"4,7195";"4,5144";"4,3115";"4,3115";"4,1111";"3,913";"3,913";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
28150000;2;01/06/1982;;1;1;"14,0123";"7,8089";"9,8533";1;28;1;1;1;;0;"14,0123";"13,4736";"13,2062";"12,6754";"12,0198";"11,7599";"11,1167";"10,8619";"10,7351";"10,7351";"10,4826";"10,4826";"10,1066";"9,8579";"9,3652";"8,9998";"8,7583";"8,7583";"8,6381";"8,5184";"8,5184";"8,2802";"8,1617";"8,1617";"8,2802";"8,1617";"8,0437";"7,8089";"7,8089";"7,8089";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
28150000;2;01/05/1982;;1;1;"32,2657";"14,4199";"20,6869";1;31;1;1;1;;0;"32,2657";"30,4451";"28,6513";"28,0058";"27,364";"27,5241";"25,9337";"25,1474";"24,8346";"23,4393";"22,3681";"21,46";"20,8599";"20,2641";"19,6726";"18,9395";"18,358";"17,7811";"17,0665";"16,7827";"16,9244";"16,7827";"16,6413";"16,5001";"16,2187";"16,0785";"15,6596";"15,2435";"14,9677";"14,6932";"14,4199";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
28150000;2;01/04/1982;;1;1;"60,5878";"33,1019";"42,4049";1;30;1;1;1;;0;"60,5878";"56,7219";"51,2266";"45,7557";"42,28";"42,6371";"42,6371";"42,6371";"42,4584";"42,1017";"41,9237";"41,7458";"41,3906";"40,8592";"40,1534";"39,8017";"38,0546";"42,28";"45,4269";"44,1268";"42,6371";"41,9237";"41,3906";"41,2133";"40,5059";"39,6261";"37,3613";"35,3007";"34,2815";"33,1019";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
28150000;2;01/03/1982;;1;1;"68,8189";"36,3274";"48,889";1;20;1;1;1;;0;"68,8189";"60,9834";"59,0217";"59,4108";"58,6344";"58,2486";"57,1011";"55,2212";"54,8501";"57,482";"54,1126";"50,873";"44,4495";"41,9237";"40,8592";"39,2755";"38,4025";"37,7076";"37,3613";"36,3274";"36,6712";"37,0159";"38,9257";"40,3296";"43,4858";"45,4269";"47,7608";"49,4742";"52,6569";"54,1126";"58,6344";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
28150000;2;01/02/1982;;1;1;"124,7363";"50,5209";"76,3171";20;4;1;1;1;"0,0";0;"55,9683";"60,1938";"57,1011";"50,5209";"50,873";"50,873";"51,9386";"53,0184";"55,2212";"56,7219";"57,8645";"55,9683";"54,4805";"53,3815";"54,8501";"82,4602";"107,9705";"114,8251";"121,7486";"124,7363";"120,7554";"115,81";"111,8788";"98,3036";"94,5402";"82,4602";"70,1122";"72,3022";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
28150000;2;01/01/1982;;1;1;"83,9124";"32,2657";"57,1361";29;1;1;1;1;;0;"32,2657";"33,9434";"35,6421";"36,8434";"35,3007";"36,1558";"41,0362";"42,28";"61,3807";"59,0217";"61,7796";"60,1938";"58,6344";"61,3807";"59,8015";"57,482";"55,2212";"55,2212";"54,8501";"53,3815";"58,6344";"62,1803";"65,4455";"61,7796";"62,1803";"66,2786";"75,8968";"82,4602";"83,9124";"81,5011";"79,1348";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
28150000;2;01/12/1981;;1;1;"36,3274";"12,9401";"23,8188";23;8;1;1;1;;0;"19,8201";"18,6482";"17,0665";"16,2187";"14,2837";"13,4736";"13,3397";"12,9401";"13,4736";"17,9249";"20,2641";"21,9129";"23,5933";"24,9909";"26,7259";"28,0058";"31,2694";"32,0991";"31,6006";"30,2809";"30,2809";"34,7902";"36,3274";"32,4325";"30,1169";"28,1668";"25,9337";"24,8346";"23,4393";"22,3681";"21,7617";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
28150000;2;01/11/1981;;1;1;"26,4083";"7,46";"18,0023";22;2;1;1;1;;0;"7,8089";"7,46";"9,1212";"10,6086";"10,3569";"10,1066";"9,9821";"10,8619";"12,5436";"14,2837";"14,8303";"15,6596";"17,9249";"18,358";"19,9678";"22,9787";"23,4393";"19,3785";"18,2133";"19,9678";"23,9022";"26,4083";"24,9909";"24,8346";"24,5228";"25,6184";"25,4612";"24,3673";"23,2855";"22,8256";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
28150000;2;01/10/1981;;1;1;"12,1502";"3,4288";"8,2897";24;1;1;1;1;;0;"3,4288";"4,7195";"6,4379";"8,3991";"9,3652";"9,4878";"9,1212";"8,3991";"7,5758";"6,7744";"6,6618";"8,9998";"10,4826";"11,1167";"9,9821";"8,9998";"8,1617";"6,3267";"5,8868";"5,3482";"5,3482";"5,4549";"8,9998";"12,1502";"11,8897";"10,8619";"9,1212";"8,3991";"9,6108";"9,9821";"9,4878";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
28150000;2;01/09/1981;;1;1;"4,3115";"3,0533";"3,6221";1;25;1;1;1;;0;"4,3115";"4,1111";"3,913";"3,8149";"4,3115";"4,1111";"4,1111";"4,1111";"3,913";"3,913";"3,7174";"3,5244";"3,5244";"3,5244";"3,5244";"3,7174";"3,5244";"3,5244";"3,7174";"3,6206";"3,5244";"3,3339";"3,3339";"3,2397";"3,0533";"3,0533";"3,1462";"3,1462";"3,1462";"3,1462";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
28150000;2;01/08/1981;;1;1;"5,5621";"3,1462";"3,8232";29;11;1;1;1;;0;"3,8149";"3,8149";"3,7174";"3,7174";"3,6206";"3,5244";"3,3339";"3,3339";"3,3339";"3,2397";"3,1462";"3,1462";"3,1462";"3,1462";"3,1462";"3,1462";"3,2397";"3,3339";"3,3339";"3,3339";"3,5244";"3,5244";"3,7174";"4,3115";"4,8229";"5,1365";"5,3482";"5,4549";"5,5621";"5,0314";"4,5144";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
28150000;2;01/07/1981;;1;1;"6,4379";"3,8149";"4,9439";1;30;2;2;2;;0;"6,4379";"6,4379";"6,4379";"6,3267";"6,216";"5,8868";"5,778";"5,5621";"5,3482";"5,1365";"5,1365";"5,0314";"4,9269";"4,9269";"5,0314";"4,8229";"4,7195";"4,7195";"4,7195";"4,5144";"4,5144";"4,5144";"4,3115";"4,3115";"4,1111";"4,0117";"3,913";"3,913";"3,913";"3,8149";"3,8149";2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
28150000;2;01/06/1981;;1;1;"17,0665";"6,216";"9,8463";10;29;2;2;2;;0;"10,1066";"9,8579";"9,7341";"9,4878";"9,243";"9,243";"9,243";"9,8579";"14,5563";"17,0665";"15,799";"14,6932";"12,6754";"11,8897";"10,9891";"10,2316";"9,4878";"9,243";"9,243";"8,8788";"8,3991";"8,0437";"7,9261";"7,5758";"7,5758";"7,46";"7,2296";"6,8875";"6,216";"6,5496";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;
28150000;2;01/05/1981;;1;1;"26,0916";"9,9821";"16,3476";1;29;1;1;1;;0;"26,0916";"25,4612";"24,5228";"23,9022";"22,9787";"22,3681";"21,7617";"20,8599";"19,9678";"19,2319";"18,069";"17,0665";"16,7827";"16,6413";"16,3593";"16,0785";"15,2435";"14,4199";"13,8772";"13,3397";"12,6754";"12,1502";"11,8897";"11,7599";"11,5015";"10,9891";"10,6086";"10,2316";"9,9821";"9,9821";"9,9821";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
28150000;2;01/04/1981;;1;1;"72,3022";"27,2041";"47,1088";3;30;1;1;1;;0;"71,8607";"70,983";"72,3022";"72,3022";"70,1122";"68,3913";"67,5411";"63,3921";"55,9683";"46,4179";"42,1017";"38,9257";"36,4992";"33,9434";"32,9342";"32,0991";"31,4349";"31,4349";"32,5995";"41,0362";"43,4858";"57,8645";"51,2266";"47,7608";"43,8056";"38,4025";"33,6062";"29,1378";"28,4895";"27,2041";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
28150000;2;01/03/1981;;1;1;"161,4726";"20,8599";"58,9664";22;4;1;1;1;"0,0";0;"25,4612";"23,9022";"22,5204";"20,8599";"21,1595";"22,3681";"22,9787";"26,7259";"28,9754";"29,7896";"30,1169";"31,4349";"34,4509";"41,7458";"40,6825";"40,5059";"49,1284";"65,8612";"80,0759";"97,1918";"138,834";"161,4726";"126,7347";"102,1522";"78,6669";"76,3541";"75,4414";"77,2739";"79,6044";"79,1348";"76,3541";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
28150000;2;01/02/1981;;1;1;"58,6344";"27,6844";"41,1017";1;28;2;2;2;;0;"58,6344";"53,7463";"51,2266";"46,086";"42,1017";"40,6825";"38,9257";"37,0159";"35,1303";"33,7747";"33,4379";"33,9434";"37,3613";"38,9257";"41,5681";"44,4495";"48,7841";"51,2266";"52,6569";"50,873";"48,1004";"38,5767";"37,5343";"37,3613";"32,5995";"29,6263";"28,8132";"27,6844";;;;1;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;;;
28150000;2;01/01/1981;;1;1;"152,1427";"23,2855";"49,7534";27;16;1;1;1;"0,0";0;"28,6513";"33,1019";"38,5767";"37,0159";"33,7747";"33,1019";"30,6095";"29,7896";"27,5241";"26,567";"25,6184";"24,5228";"24,3673";"24,212";"23,5933";"23,2855";"24,3673";"27,2041";"30,2809";"30,939";"32,9342";"36,4992";"45,0996";"71,421";"84,4001";"120,7554";"152,1427";"148,0262";"120,7554";"84,4001";"68,8189";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
28150000;2;01/12/1980;;1;1;"30,6095";"13,6078";"20,7881";28;4;1;1;1;;0;"15,3819";"14,8303";"14,2837";"13,6078";"14,6932";"15,1055";"15,5206";"15,9386";"16,7827";"17,0665";"18,069";"17,4944";"16,2187";"15,6596";"16,3593";"16,7827";"17,7811";"19,2319";"20,8599";"22,8256";"24,8346";"27,6844";"27,845";"27,5241";"27,845";"27,6844";"30,1169";"30,6095";"29,3004";"28,3281";"28,1668";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
28150000;2;01/11/1980;;1;1;"22,6729";"7,6921";"14,8345";12;1;1;1;1;;0;"7,6921";"10,6086";"10,7351";"11,3729";"13,2062";"16,2187";"18,069";"18,5029";"18,358";"18,9395";"20,5615";"22,6729";"18,9395";"17,9249";"16,7827";"16,0785";"15,5206";"14,8303";"14,5563";"14,0123";"13,7423";"13,2062";"12,4121";"11,3729";"10,9891";"11,1167";"12,9401";"14,0123";"14,5563";"15,1055";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
28150000;2;01/10/1980;;1;1;"12,9401";"5,0314";"7,1131";18;5;1;1;1;;0;"7,1151";"6,8875";"6,5496";"5,8868";"5,0314";"5,3482";"5,5621";"5,996";"5,996";"5,8868";"5,6698";"5,2421";"5,4549";"7,46";"7,8089";"8,6381";"11,2446";"12,9401";"12,5436";"12,281";"9,9821";"7,6921";"7,2296";"6,7744";"6,3267";"5,3482";"5,0314";"5,4549";"5,4549";"5,5621";"6,1057";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
28150000;2;01/09/1980;;1;1;"7,0011";"3,913";"5,2673";30;4;1;1;1;;0;"4,1111";"4,1111";"4,1111";"3,913";"4,1111";"4,4127";"5,2421";"5,4549";"5,5621";"5,4549";"5,1365";"5,1365";"4,9269";"4,9269";"4,9269";"4,8229";"4,8229";"5,1365";"5,5621";"5,5621";"5,6698";"5,4549";"5,3482";"5,5621";"5,6698";"5,996";"6,4379";"6,6618";"6,7744";"7,0011";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
28150000;2;01/08/1980;;1;1;"5,1365";"4,1111";"4,4736";21;29;1;1;1;;0;"4,7195";"4,7195";"4,7195";"4,5144";"4,5144";"4,5144";"4,5144";"4,5144";"4,4127";"4,3115";"4,3115";"4,3115";"4,211";"4,211";"4,3115";"4,3115";"4,3115";"4,3115";"4,4127";"4,9269";"5,1365";"4,9269";"4,9269";"4,8229";"4,5144";"4,3115";"4,3115";"4,3115";"4,1111";"4,1111";"4,1111";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
28150000;2;01/07/1980;;1;1;"6,7744";"4,7195";"5,5736";1;30;2;2;2;;0;"6,7744";"6,3267";"5,8868";"5,778";"5,778";"6,216";"6,6618";"6,4379";"6,4379";"6,3267";"5,996";"5,996";"5,8868";"5,778";"5,5621";"5,3482";"5,3482";"5,3482";"5,3482";"5,1365";"5,1365";"5,1365";"5,0314";"4,9269";"4,9269";"4,9269";"5,0314";"5,0314";"4,8229";"4,7195";"4,7195";2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
28150000;2;01/06/1980;;1;1;"11,5015";"6,8875";"9,0869";1;30;2;2;2;;0;"11,5015";"11,3729";"11,2446";"11,2446";"10,9891";"10,7351";"10,6086";"10,4826";"10,1066";"9,7341";"9,7341";"9,4878";"8,9998";"8,9998";"8,7583";"8,7583";"8,5184";"8,1617";"8,0437";"7,9261";"7,8089";"7,5758";"7,9261";"8,3991";"8,6381";"7,9261";"7,5758";"7,46";"7,0011";"6,8875";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;
28150000;2;01/05/1980;;1;1;"27,0445";"11,7599";"19,8448";7;31;1;1;1;;0;"24,5228";"24,0569";"22,9787";"23,7476";"25,1474";"26,8851";"27,0445";"26,2499";"25,9337";"25,6184";"25,3042";"24,9909";"21,1595";"20,4126";"19,6726";"18,7937";"18,358";"18,069";"17,6376";"17,2088";"17,2088";"16,9244";"16,7827";"16,0785";"15,3819";"14,6932";"14,0123";"13,073";"12,9401";"12,5436";"11,7599";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
28150000;2;01/04/1980;;1;1;"46,7513";"25,7759";"36,8493";10;30;1;1;1;;0;"35,6421";"34,4509";"33,7747";"33,6062";"33,6062";"34,6204";"38,4025";"42,28";"45,0996";"46,7513";"42,8159";"42,28";"43,1741";"44,1268";"43,8056";"43,8056";"44,4495";"43,8056";"39,1005";"38,4025";"35,3007";"33,6062";"31,9327";"30,939";"29,9532";"29,6263";"28,9754";"28,1668";"27,2041";"25,7759";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
28150000;2;01/03/1980;;1;1;"131,3844";"36,8434";"84,109";1;31;1;1;1;"0,0";0;"131,3844";"111,1873";"105,4795";"100,9836";"90,9069";"88,8717";"92,9719";"96,6577";"100,4362";"102,0842";"113,6952";"107,0899";"100,4362";"102,6373";"97,7278";"88,8717";"74,5357";"74,0855";"79,1348";"83,9124";"84,8896";"82,9424";"78,6669";"85,8742";"62,9865";"59,4108";"46,086";"43,8056";"42,1017";"40,6825";"36,8434";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
28150000;2;01/02/1980;;1;1;"254,803";"32,3764";"117,3573";22;1;1;1;1;"0,0";0;"32,3764";"39,0859";"41,3907";"49,1284";"64,6191";"70,983";"70,5467";"66,6977";"62,5825";"70,5467";"82,9424";"90,3953";"93,4928";"81,5011";"96,6577";"116,2405";"128,6217";"157,0025";"164,4271";"173,1947";"210,1097";"254,803";"236,5095";"191,6541";"179,9712";"159,1005";"138,9443";"141,8523";"137,9838";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
